name,slug,mainCategory,city,address,lat,lng,phone,website,locationUrl,rating,numReviews,priceLevel,coverImageUrl,galleryUrls,source,sourcePlaceId,sourceTypes
K ONE,k-one-marrakech-a180dbb686,NIGHTCLUB,Marrakech,"Hôtel Cristal, Bd Mohamed VI, Marrakech 40000, Morocco",31.5907146,-7.989842899999999,+212 7 00 70 00 00,,https://maps.google.com/?cid=7762908284219840383,4.2,76,,,[],google_places,ChIJfbEabbPvrw0Rf1fccPRju2s,"['establishment', 'night_club', 'point_of_interest']"
cash club marrakech كاش كلوب مراكش,cash-club-marrakech-ksh-klwb-mrksh-marrakech-b47dc7d200,NIGHTCLUB,Marrakech,"Bd Mohamed VI, Marrakech 40000, Morocco",31.6243741,-8.0166608,+212 6 23 20 91 39,,https://maps.google.com/?cid=10915163618064555392,3.5,99,,,[],google_places,ChIJ06F5nWLvrw0RgF0ByHpzepc,"['establishment', 'night_club', 'point_of_interest']"
K club Marrakech - Night club,k-club-marrakech-night-club-marrakech-9bbc754e45,NIGHTCLUB,Marrakech,"JX3P+593, Av. Guemassa, Marrakech 40160, Morocco",31.6023493,-8.014783999999999,+212 7 00 10 00 00,http://www.kclubkech.com/,https://maps.google.com/?cid=10045063996997154357,3.6,68,,,[],google_places,ChIJv82UyQLvrw0RNbYU93s8Z4s,"['establishment', 'night_club', 'point_of_interest']"
Leone Discoteca Marrakech,leone-discoteca-marrakech-marrakech-a24a0289b3,NIGHTCLUB,Marrakech,"Villa Yvette, angle avenue Ibn Khattib, Rue Abdelaziz Ettaalibi, Marrakech 40000, Morocco",31.6259689,-8.0045516,+212 6 63 46 25 56,https://www.leone-discoteca.com/,https://maps.google.com/?cid=8748085967808447715,4.4,56,,,[],google_places,ChIJTfgI7ezvrw0R40TNn9ZxZ3k,"['establishment', 'night_club', 'point_of_interest']"
Stage Club Arabic Marrakech,stage-club-arabic-marrakech-marrakech-b0ec3a6809,NIGHTCLUB,Marrakech,"Rte de Casablanca, Marrakech 40000, Morocco",31.6844725,-7.993016799999999,+212 6 61 84 23 20,,https://maps.google.com/?cid=14813052608237291202,4.3,45,,,[],google_places,ChIJSeBBEbDtrw0RwkYoQd2Iks0,"['establishment', 'night_club', 'point_of_interest']"
Wanassa Arabic Night Club Marrakech-وناسة,wanassa-arabic-night-club-marrakech-wns-marrakech-8f3f6ae060,NIGHTCLUB,Marrakech,"Palmeraie porte 10, Marrakech 40000, Morocco",31.6816604,-7.9841401,+212 7 77 70 70 16,http://www.ennakhil.ma/,https://maps.google.com/?cid=9535279685463856152,3.5,17,,,[],google_places,ChIJb9-ihJztrw0RGFQSlloeVIQ,"['establishment', 'night_club', 'point_of_interest']"
The Club Marrakech,the-club-marrakech-marrakech-d1aeeccd69,NIGHTCLUB,Marrakech,"The Club, angle avenue Mohamed 5, place la liberté, Marrakech 40000, Morocco",31.6297001,-8.0035407,+212 6 10 10 18 74,,https://maps.google.com/?cid=6679621592503814288,3.8,15,,,[],google_places,ChIJ8xiATpXvrw0RkAg4v3LIslw,"['establishment', 'night_club', 'point_of_interest']"
Discothèque Diwan Menara,discotheque-diwan-menara-marrakech-de896bd516,NIGHTCLUB,Marrakech,"Discothèque, JX8Q+RPQ, Avenue Mohammed VI, Marrakech 40100, Morocco",31.6170864,-8.0106346,+212 6 18 18 18 19,,https://maps.google.com/?cid=9202597689256410463,4.0,33,,,[],google_places,ChIJA-MG6vDurw0RX331Rtcxtn8,"['establishment', 'night_club', 'point_of_interest']"
Montecristo,montecristo-marrakech-f0e0d2dcd4,NIGHTCLUB,Marrakech,"20 Rue Ibn Aïcha, Marrakech 40000, Morocco",31.6387498,-8.0164002,+212 6 61 25 39 68,https://www.montecristo-marrakech.com/,https://maps.google.com/?cid=9151317505209846405,3.9,870,3.0,,[],google_places,ChIJFf7GCpDurw0RhcrYBMkCAH8,"['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant']"
Kech club,kech-club-marrakech-ed094f3a31,NIGHTCLUB,Marrakech,"Avenu Hassan II, Résidence Le Palace B, JXJP+CX3, Marrakech 40000, Morocco",31.631,-8.0125833,,,https://maps.google.com/?cid=6913280671915288553,2.9,31,,,[],google_places,ChIJzSNfNBzvrw0R6acVmiTo8F8,"['establishment', 'night_club', 'point_of_interest']"
Marrakech Nightlife Adventure: The Ultimate Pub Crawl,marrakech-nightlife-adventure-the-ultimate-pub-crawl-marrakech-5f9951dcc1,NIGHTCLUB,Marrakech,"Marrakesh 40000, Morocco",31.6331376,-8.009046399999999,+212 6 62 85 26 48,https://www.airbnb.com/experiences/1555348?viralityEntryPoint=2&s=76,https://maps.google.com/?cid=14017650377872936312,4.6,22,,,[],google_places,ChIJB2HKjUTvrw0ReI28_r-yiMI,"['establishment', 'night_club', 'point_of_interest', 'tourist_attraction']"
M .Club Marrakech,m-club-marrakech-marrakech-adbae8a7f1,NIGHTCLUB,Marrakech,"23 Rue Abou Bakr Seddiq, Marrakesh 40000, Morocco",31.6269571,-8.015367699999999,+212 6 61 15 31 63,https://web.facebook.com/mclubmarrakech/,https://maps.google.com/?cid=7176974177759260629,3.5,56,,,[],google_places,ChIJ6yyQNu3urw0R1e99S_27mWM,"['bar', 'establishment', 'food', 'lodging', 'point_of_interest', 'restaurant']"
Must Club Marrakech,must-club-marrakech-marrakech-e75fbf66d2,NIGHTCLUB,Marrakech,"JXFM+V45, Marrakesh 40150, Morocco",31.6246318,-8.0171496,,,https://maps.google.com/?cid=3135678892103799190,3.3,30,,,[],google_places,ChIJ1f7C-ezurw0RlpGJvVYrhCs,"['establishment', 'night_club', 'point_of_interest']"
Yeldizlar,yeldizlar-marrakech-9ed70a04fd,NIGHTCLUB,Marrakech,"Av. Echouhada, Marrakech 40000, Morocco",31.6239105,-8.0031786,,,https://maps.google.com/?cid=18371702151909565195,4.1,33,,,[],google_places,ChIJq9k6i_Xurw0RC2PZC8Vl9f4,"['establishment', 'night_club', 'point_of_interest']"
LUMEA Nightclub,lumea-nightclub-marrakech-c50c92e063,NIGHTCLUB,Marrakech,"Hôtel Riad, Lumea Nightclub, Rte de Casablanca, Marrakech 40000, Morocco",31.6843409,-7.993134899999999,+212 6 87 60 60 90,https://www.instagram.com/lumea_marrakech?igsh=Ym82aGlqcW9raDJw,https://maps.google.com/?cid=4052966737736123206,4.3,13,,,[],google_places,ChIJj64Jg4btrw0RRkM8QcYHPzg,"['establishment', 'night_club', 'point_of_interest']"
Rush Club Marrakech,rush-club-marrakech-marrakech-742c43ef9e,NIGHTCLUB,Marrakech,"H2P6+MPV, Bd Mohamed VI, Marrakech, Morocco",31.5867354,-7.9882185,,,https://maps.google.com/?cid=1777429009181287880,3.9,11,,,[],google_places,ChIJU_NfTLzvrw0RyKW5QUSyqhg,"['establishment', 'night_club', 'point_of_interest']"
Papagayo Nightclub,papagayo-nightclub-marrakech-01dea5d82f,NIGHTCLUB,Marrakech,"CC32+4G, Agadir 80000, Morocco",30.4029408,-9.5986721,+212 6 05 02 59 01,https://tikida.com/papagayo/,https://maps.google.com/?cid=10219985651408774291,4.8,1653,,,[],google_places,ChIJ3wQENQC3sw0RkyTPWc2u1I0,"['establishment', 'night_club', 'point_of_interest']"
Les Bains de Marrakech Morocco,les-bains-de-marrakech-morocco-marrakech-874634c65e,SPA,Marrakech,"Bab Agnaou, 2 Derb Sedra, Marrakech 40000, Morocco",31.6174056,-7.9906235,+212 5 24 38 14 28,https://www.lesbainsdemarrakech.com/,https://maps.google.com/?cid=3952082606895866267,4.7,4277,,,[],google_places,ChIJe4aAj0_urw0RmyEHIzGe2DY,"['establishment', 'point_of_interest', 'spa', 'store']"
Mythic Oriental Spa,mythic-oriental-spa-marrakech-8b86206e46,SPA,Marrakech,"Médina, quartier Riad Laarouss, 7 Derb Esaleh, Marrakech 40000, Morocco",31.635178,-7.992725399999999,+212 5 24 38 41 61,https://mythicoriental-spa.com/,https://maps.google.com/?cid=15969781470734862386,4.8,1321,,,[],google_places,ChIJ9yc152Xurw0RMkjE16IPoN0,"['beauty_salon', 'establishment', 'point_of_interest', 'spa']"
Les Bains Du Lotus,les-bains-du-lotus-marrakech-9503735fab,SPA,Marrakech,"200 Arset Aouzal Rd, Marrakesh 40000, Morocco",31.6316233,-7.9949552,+212 6 64 19 49 50,http://www.lesbainsdulotus.com/,https://maps.google.com/?cid=3767654620571650090,4.6,1075,,,[],google_places,ChIJlXUQ3Jfvrw0RKkiIX-plSTQ,"['beauty_salon', 'establishment', 'point_of_interest', 'spa']"
Marajah SPA,marajah-spa-marrakech-648cda1ced,SPA,Marrakech,"Galerie Las Torres de Majorelle, Av. Yacoub El Mansour, Marrakech 40000, Morocco",31.6387596,-8.0037648,+212 6 46 69 89 46,http://marajahspa.com/,https://maps.google.com/?cid=754659420186219848,4.4,2003,,,[],google_places,ChIJSVkWYaXvrw0RSBWair4WeQo,"['establishment', 'point_of_interest', 'spa']"
Isis Spa,isis-spa-marrakech-bc2405b790,SPA,Marrakech,"Derb Dabachi, 12 Rue Derb Jdid, Marrakech 40000, Morocco",31.6267716,-7.984193800000001,+212 6 37 27 66 27,http://www.spa-isis.com/,https://maps.google.com/?cid=3163142886290729933,4.5,1028,,,[],google_places,ChIJG-_M9WDurw0RzaspL7K95Ss,"['establishment', 'health', 'point_of_interest', 'spa']"
Les Bains D'Orient,les-bains-d-orient-marrakech-aa5beae688,SPA,Marrakech,"214 Arset Aouzal Rd, Marrakesh 40030, Morocco",31.6313627,-7.9942612,+212 5 24 38 76 79,http://www.les-bains-dorient.com/,https://maps.google.com/?cid=17590508703927287820,4.6,978,,,[],google_places,ChIJHxhVq2furw0RDMAAvHcKHvQ,"['establishment', 'point_of_interest', 'spa']"
SPA Marrakech | Hammam Paradis,spa-marrakech-hammam-paradis-marrakech-70a7b7afb9,SPA,Marrakech,"N° 91 Derb Habib Allah Quartier Mouassine Medina, Marrakech 40000, Morocco",31.6304087,-7.990478899999999,+212 6 66 05 49 50,https://www.hammamparadis.com/,https://maps.google.com/?cid=1728206355807452706,4.6,569,,,[],google_places,ChIJMxVvT2jurw0RIr55MIbS-xc,"['beauty_salon', 'establishment', 'hair_care', 'point_of_interest', 'spa']"
Le bain de Kasbah Marrakech,le-bain-de-kasbah-marrakech-marrakech-cd3bfbb695,SPA,Marrakech,"My Yazid, near the Saadian Tombs, Derb El Hammam, Marrakesh 40040, Morocco",31.618768,-7.989340100000001,+212 6 68 13 05 77,http://www.lebaindekasbah.com/,https://maps.google.com/?cid=13741816973011103381,4.8,1373,,,[],google_places,ChIJUxv1oJfvrw0Rla7CzLq9tL4,"['establishment', 'point_of_interest', 'spa']"
Spa Esprit Forme | Spa Marrakech Gueliz | Massage & Hammam à Marrakech,spa-esprit-forme-spa-marrakech-gueliz-massage-hammam-a-marrakech-marrakech-bb3a54982d,SPA,Marrakech,"RESIDENCE HARMONY RUE DU CAPITAINE ARRIGUI, QUARTIER CHAMP EL GHOUL, Marrakech 40000, Morocco",31.6365272,-8.0185968,+212 6 61 90 61 36,http://www.esprit-forme.com/,https://maps.google.com/?cid=5741384091738072924,4.7,694,,,[],google_places,ChIJj4qAJKnvrw0RXGcgi2l-rU8,"['beauty_salon', 'establishment', 'point_of_interest', 'spa']"
Heritage Spa,heritage-spa-marrakech-1cebb2cc27,SPA,Marrakech,"40 Arset Aouzal, Marrakesh 40000, Morocco",31.6309421,-7.994738,+212 5 24 39 04 07,https://www.heritagespamarrakech.com/,https://maps.google.com/?cid=3955557273818791142,4.7,791,,,[],google_places,ChIJW19iBmfurw0R5nyuEmL25DY,"['beauty_salon', 'establishment', 'health', 'point_of_interest', 'spa']"
Medina Spa,medina-spa-marrakech-42df18470a,SPA,Marrakech,"N° 27 Medina, Spa, Derb Zaari, Marrakech 40000, Morocco",31.6256293,-7.987209099999999,+212 6 19 34 24 34,http://www.medina-spa-marrakech.com/,https://maps.google.com/?cid=13619354035358587203,4.5,1235,,,[],google_places,ChIJPaKxg9Dvrw0RQ9nUM1aqAb0,"['beauty_salon', 'establishment', 'hair_care', 'point_of_interest', 'spa']"
Hammam Rosa Bonheur,hammam-rosa-bonheur-marrakech-e44d7da371,SPA,Marrakech,"N° 35 Derb El Arsa, Marrakesh 40000, Morocco",31.6230585,-7.982660900000001,+212 6 66 58 52 33,https://www.hammamrosabonheur.com/,https://maps.google.com/?cid=16345487690463138536,4.5,861,,,[],google_places,ChIJD9JxNUHurw0R6FKTznPW1uI,"['establishment', 'lodging', 'point_of_interest', 'spa']"
5 Éléments Spa,5-elements-spa-marrakech-af35ca46a4,SPA,Marrakech,"Quartier la kasbah, 71 derb el baghala, Marrakech 40000, Morocco",31.6147026,-7.9891807,,http://www.5elements-spa.com/,https://maps.google.com/?cid=11947668187286190231,4.6,449,,,[],google_places,ChIJNZ8yc0_urw0Rl7htNeqkzqU,"['beauty_salon', 'establishment', 'health', 'point_of_interest', 'spa']"
Alphais Spa,alphais-spa-marrakech-4932058576,SPA,Marrakech,"Derb Lalla Zouina 4، Riad Zitoun Jdid، Marrakech 40000, Morocco",31.6232699,-7.9851362,+212 5 24 38 57 33,http://www.alphais-spa.com/,https://maps.google.com/?cid=11117194659662229496,4.8,1275,,,[],google_places,ChIJw0QPykburw0R-G8JPKQ1SJo,"['establishment', 'point_of_interest', 'spa']"
Kosy Spa Marrakech,kosy-spa-marrakech-marrakech-7846b6fee1,SPA,Marrakech,"47 place des ferblantiers, Marrakech 40000, Morocco",31.6194113,-7.984363999999999,+212 5 24 38 10 10,https://www.kosyspa.ma/,https://maps.google.com/?cid=13862227325972367577,4.7,416,,,[],google_places,ChIJPwk9SEburw0R2chLyE6GYMA,"['establishment', 'point_of_interest', 'spa']"
Hammam Nilo ( authentic & traditional ) soins naturels,hammam-nilo-authentic-traditional-soins-naturels-marrakech-93cd2f904a,SPA,Marrakech,"Bradiya, Hammam nilo bab lkhmiss, Rue heddada, Marrakech 40000, Morocco",31.6387939,-7.9856196,+212 6 66 81 33 50,https://hammamnilo.com/,https://maps.google.com/?cid=9357910453610000807,4.8,2659,,,[],google_places,ChIJJ1_FqUvvrw0Rp7FWK_r53YE,"['establishment', 'point_of_interest', 'spa']"
Les Bains de l'Alhambra Marrakech,les-bains-de-l-alhambra-marrakech-marrakech-df96828076,SPA,Marrakech,"kasbah de Marrakech, 9 Derb Rahala Rd, Marrakesh 40000, Morocco",31.6168785,-7.989612699999999,+212 5 24 38 63 46,http://www.lesbainsdelalhambra-marrakech.com/,https://maps.google.com/?cid=17571129749672736379,4.3,1015,,,[],google_places,ChIJrQKXnU_urw0Re7aKV2kx2fM,"['establishment', 'point_of_interest', 'spa']"
Le Bain Bleu,le-bain-bleu-marrakech-8544893c50,SPA,Marrakech,"El Ksour, Marrakech 40000, Morocco",31.6291083,-7.9899873,+212 5 24 38 38 04,https://www.lebainbleu.com/,https://maps.google.com/?cid=6557373606953658354,4.4,968,,,[],google_places,ChIJ5QmBm0Lurw0R8qf-lY14AFs,"['establishment', 'point_of_interest', 'spa']"
Céline Spa,celine-spa-marrakech-d2961ec17a,SPA,Marrakech,"Derb, Zunqat, Dayiqa Rue Riad Zitoun el Jdid, Marrakech 40040, Morocco",31.6241263,-7.985518899999999,+212 7 64 13 17 28,https://www.celinespa.com/,https://maps.google.com/?cid=18089756234631948813,4.9,512,,,[],google_places,ChIJpf4sOEvvrw0RDSqlpnO5C_s,"['establishment', 'point_of_interest', 'spa']"
Marrakech Massage & Hammam,marrakech-massage-hammam-marrakech-80c5ffe42d,SPA,Marrakech,"El Ouaha 1, 40000 Route de Fès (derrière terrain، mini-foot، Marrakech 40000, Morocco",31.6488197,-7.9505855,+212 5 24 32 61 61,http://www.marrakechmassage.com/,https://maps.google.com/?cid=3559769151576431846,4.6,343,,,[],google_places,ChIJ2zCmmfnxrw0R5lwb0i7XZjE,"['establishment', 'health', 'point_of_interest', 'spa']"
Hammam Marrakech - Les Bains d` Azahara,hammam-marrakech-les-bains-d-azahara-marrakech-8809d3c6fa,SPA,Marrakech,"Rue Fatima Zouhra, Nº 1, Derb Ezzaouiya, Marrakech 40000, Morocco",31.6311099,-7.9963568,+212 5 24 39 17 61,https://www.lesbainsdeazahara.net/,https://maps.google.com/?cid=1456493369840890460,4.6,1593,,,[],google_places,ChIJyQjaJmfurw0RXPITxwCBNhQ,"['establishment', 'point_of_interest', 'spa']"
Les Bains d'Andalous - Spa & Hammam,les-bains-d-andalous-spa-hammam-marrakech-27062ab95c,SPA,Marrakech,"Immeuble Oasis، résidence Oasis، 203 N7, Marrakech 40000, Morocco",31.6533737,-8.021395,+212 5 24 43 32 34,,https://maps.google.com/?cid=2311212824519557881,4.7,1601,,,[],google_places,ChIJA3mwCetorg0R-cLQjdETEyA,"['establishment', 'point_of_interest', 'spa']"
Mor Thai spa,mor-thai-spa-marrakech-95c2be963a,SPA,Marrakech,"No.52,5ème étage Immeuble Le Noyer B، Rue Ibn Sina, Marrakech 40000, Morocco",31.6388743,-8.0101622,+212 5 24 20 70 55,http://www.morthai-marrakech.com/,https://maps.google.com/?cid=16529446030868938998,4.7,548,,,[],google_places,ChIJ6xYVZ4_urw0R9gDvm5ZjZOU,"['beauty_salon', 'establishment', 'health', 'point_of_interest', 'spa']"
Miss Lalla Hammam Authentique & Spa,miss-lalla-hammam-authentique-spa-marrakech-a2c0ad361a,SPA,Marrakech,"Kaat benahid, souk ahl fes, derb, laatabi, n4, Marrakech 40000, Morocco",31.6318596,-7.985307799999998,+212 6 61 31 27 65,https://www.misslallahammam.com/en/index.php,https://maps.google.com/?cid=4387842246073589375,4.6,418,,,[],google_places,ChIJpYRUrObvrw0Rfx6rZ0a_5Dw,"['beauty_salon', 'establishment', 'health', 'point_of_interest', 'spa']"
Les Bains Almaha SPA,les-bains-almaha-spa-marrakech-eb225222e8,SPA,Marrakech,"55 derb ben zina la kasbah, Marrakech 40000, Morocco",31.6152741,-7.9874885,+212 7 02 08 38 70,https://almahamarrakech.com/spa/,https://maps.google.com/?cid=15583371808331298968,4.5,129,,,[],google_places,ChIJUV5xSjrvrw0RmHhsbhhCQ9g,"['establishment', 'point_of_interest', 'spa']"
Blacksmith agadir restaurant,blacksmith-agadir-restaurant-agadir-6abed3c7c3,CAFE,Agadir,"2 Rue des Orangers, Agadir 80000, Morocco",30.4226616,-9.6018325,+212 8 08 60 04 01,https://instagram.com/theblacksmi.th?igshid=OGQ5ZDc2ODk2ZA==,https://maps.google.com/?cid=18169031899782648450,4.7,3154,2.0,,[],google_places,ChIJWZzFm-O3sw0RghJJyz9eJfw,"['cafe', 'establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant', 'store']"
Ma Poêle Smoke House restaurant agadir,ma-poele-smoke-house-restaurant-agadir-agadir-872e585486,RESTAURANT,Agadir,"local 18 im f, Rue L'hôtel de ville, Agadir 80000, Morocco",30.4191505,-9.5961988,+212 6 79 52 32 57,,https://maps.google.com/?cid=9310763554929946099,4.8,942,,,[],google_places,ChIJIck2JwC3sw0R861AZx96NoE,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Pure Passion,pure-passion-agadir-5589d9653a,RESTAURANT,Agadir,"Résidence N°02 m1 Complexe Marina، Agadir 80010, Morocco",30.4224334,-9.6186831,+212 5 28 84 01 20,http://www.purepassion.ma/,https://maps.google.com/?cid=14814458260554479725,4.5,2151,3.0,,[],google_places,ChIJX_jt3sa2sw0RbXgzMEyHl80,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Ô Playa,o-playa-agadir-f497ee0725,RESTAURANT,Agadir,"Front de mer, lot N°5 plage d'Agadir، Agadir 80000, Morocco",30.4113303,-9.6028118,+212 5 28 84 58 67,,https://maps.google.com/?cid=2682078786330642323,4.2,2423,2.0,,[],google_places,ChIJr6j67eS2sw0Rk0fZJnKoOCU,"['establishment', 'food', 'point_of_interest', 'restaurant']"
L'Ardoise Gourmande,l-ardoise-gourmande-agadir-ac4eaaca79,RESTAURANT,Agadir,"Boulevard Hassan II A côté de chez ""Nicolas, Immeuble hasna, Agadir 80000, Morocco",30.4233885,-9.6052202,+212 6 25 99 64 18,,https://maps.google.com/?cid=1672052613657732135,4.8,521,2.0,,[],google_places,ChIJVT5eAJS3sw0RJyTVQv5SNBc,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Le Jardin d'Eau,le-jardin-d-eau-agadir-543c63ce87,RESTAURANT,Agadir,"Boulevard du 20 Aout, Agadir 80000, Morocco",30.4139011,-9.600734899999999,+212 5 28 84 01 95,https://www.lejardindeau.ma/,https://maps.google.com/?cid=2447733561270956625,4.3,1049,2.0,,[],google_places,ChIJKVkkSeW2sw0RUXJbkLQY-CE,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Restaurant le 20 Agadir,restaurant-le-20-agadir-agadir-ed7e263ced,RESTAURANT,Agadir,"Boulevard du 20 août Complexe Tagadirt، Secteur Balnéaire، Agadir 80012, Morocco",30.4141627,-9.601250799999999,+212 5 28 84 08 05,http://www.le20.ma/,https://maps.google.com/?cid=14099199001802925964,4.5,651,,,[],google_places,ChIJv8epSeW2sw0RjGcBmMpqqsM,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Amsterdam luxury restaurant,amsterdam-luxury-restaurant-agadir-b20e680315,CAFE,Agadir,"Résidence Islane GH14, N6, Agadir 80000, Morocco",30.4378541,-9.5633473,+212 5 28 20 17 99,https://www.instagram.com/amsterdamagadir?igsh=MXNzNjUwOGQ0MWQwcQ==,https://maps.google.com/?cid=11785917480930143462,4.8,3190,,,[],google_places,ChIJJ7cp5_e3sw0R5mzoIoH9j6M,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Le Sensya,le-sensya-agadir-7a431c9f8c,RESTAURANT,Agadir,"The View Hotel, Avenue du 20 Aout, Agadir 80000, Morocco",30.4158699,-9.6034449,+212 5 28 29 40 40,https://theviewhotels.com/fr/our-views/hotel-agadir,https://maps.google.com/?cid=314419529417031549,4.8,137,,,[],google_places,ChIJ6c98ItO3sw0Rff9YaeUKXQQ,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Restaurant Al Walima,restaurant-al-walima-agadir-7b770f3107,RESTAURANT,Agadir,"Jardin Lalla Meryem, Bloc 1 N, 9, Rue Rue de Marrakech, Agadir 80000, Morocco",30.4129824,-9.587494399999999,+212 6 27 71 15 14,https://app.getsubz.com/restaurantalwalima,https://maps.google.com/?cid=12544590204479020267,4.6,839,,,[],google_places,ChIJr8E2CJK3sw0R6xzRrlNWF64,"['establishment', 'food', 'point_of_interest', 'restaurant']"
La Scala,la-scala-agadir-cad03294aa,RESTAURANT,Agadir,"Rte de L'Oued Sous, Agadir 80000, Morocco",30.4085619,-9.5987285,+212 5 28 84 67 73,http://www.lascalaagadir.com/,https://maps.google.com/?cid=2969514192231166475,4.2,884,2.0,,[],google_places,ChIJrTTzX_u2sw0RC3Jrt2zVNSk,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Restaurant Rafiq,restaurant-rafiq-agadir-7366b595a0,RESTAURANT,Agadir,"Boulevard Hassan II Immeuble Assoulil، Agadir 80000, Morocco",30.415798,-9.594716400000001,+212 5 28 84 25 37,https://www.facebook.com/RESTAURANT-RAFIQ-1140029032738917/,https://maps.google.com/?cid=1236216036171941144,4.5,1797,1.0,,[],google_places,ChIJZbHq_fm2sw0RGIWrZe_rJxE,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Restaurant Tam Tam,restaurant-tam-tam-agadir-29fe75fc36,RESTAURANT,Agadir,"28 rdc immeuble 11 GH T2, essada 3, Hay mohamadi, Agadir 80000, Morocco",30.4386607,-9.564620099999999,+212 7 02 57 63 55,https://www.instagram.com/restaurant_tamtam_agadir?igsh=MnUyeTYwZnlhenZl,https://maps.google.com/?cid=362087095224933133,4.5,554,,,[],google_places,ChIJiUBQYSi3sw0RDZuicEtkBgU,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Restaurant La Siciliana Agadir,restaurant-la-siciliana-agadir-agadir-4f09f2d8aa,RESTAURANT,Agadir,"65 Av. Hassan II, Agadir 80000, Morocco",30.4218333,-9.601055599999999,+212 5 28 82 09 73,,https://maps.google.com/?cid=10142516792286624235,4.7,198,,,[],google_places,ChIJ34MhZgC3sw0R67mtBEl1wYw,"['establishment', 'food', 'point_of_interest', 'restaurant']"
El Toro,el-toro-agadir-c38389dee0,RESTAURANT,Agadir,"Agadir 80000, Morocco",30.4114802,-9.602214799999999,+212 6 26 46 93 74,https://eltoroagadir.com/,https://maps.google.com/?cid=6595338966488481689,4.2,2071,2.0,,[],google_places,ChIJhUgS6eS2sw0RmX_WrthZh1s,"['establishment', 'food', 'point_of_interest', 'restaurant']"
ROASTERY Agadir,roastery-agadir-agadir-16417bd8b9,CAFE,Agadir,"N° 10 Immeuble 03 Bloc 03, Khalij Ennakhil. City Founty, 9CX7+R2 Agadir 80000, Morocco",30.3997637,-9.5874968,+212 5 28 21 54 99,https://roasteryagadir.com/,https://maps.google.com/?cid=7088974833727886976,3.9,1599,1.0,,[],google_places,ChIJ52J4j0-3sw0RgNYIYg0ZYWI,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Restaurant Le Nil Bleu,restaurant-le-nil-bleu-agadir-275d90b5b0,RESTAURANT,Agadir,"Secteur Touristique Agadir Agadir Ida-Outanane, Agadir 80000, Morocco",30.4178743,-9.606122,+212 5 28 84 16 17,https://linktr.ee/nilbleuagadir?fbclid=PAZXh0bgNhZW0CMTEAAaaeIsNhsrOPFbE_sfYYgAOunrzlbpJEjuoUvP6p1u_5OUNREn5xvfx7OcM_aem_GkpZP1yv1JJQuAn2qtP09Q,https://maps.google.com/?cid=16531850450345641887,4.0,3244,2.0,,[],google_places,ChIJX02M1e62sw0Rn8e7JGXubOU,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant']"
Restaurant Saykouk,restaurant-saykouk-agadir-747e307991,CAFE,Agadir,"29 Rue Yacoub El Mansour, Agadir 80000, Morocco",30.4259492,-9.5930485,+212 6 60 54 82 73,,https://maps.google.com/?cid=10439216888685575093,4.3,1221,,,[],google_places,ChIJKQwX1cS3sw0Rtbtcb3OM35A,"['bar', 'cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Beldi fusion kitchen,beldi-fusion-kitchen-agadir-62cdaff7cc,RESTAURANT,Agadir,"Boulevard du 20 Aout, Agadir 80000, Morocco",30.4184984,-9.6041382,+212 6 48 03 03 90,https://www.instagram.com/beldifusionkitchen.ma/?hl=fr,https://maps.google.com/?cid=247287752075804901,4.6,2192,,,[],google_places,ChIJAwrXAu-3sw0R5YDIe-aKbgM,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Dada Cuisine,dada-cuisine-agadir-9a5a0905d1,RESTAURANT,Agadir,"lot i18 amo3 technopole 1 agadirbay, Agadir 80000, Morocco",30.401698,-9.5848975,+212 8 08 57 23 24,https://dadacuisineagadir.com/,https://maps.google.com/?cid=1914862819933892073,4.4,539,,,[],google_places,ChIJr64ACU23sw0R6S3D35b1kho,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Arômes de Paris - Sonaba,aromes-de-paris-sonaba-agadir-fadcb2af56,RESTAURANT,Agadir,"Avenue Lahoucine Achengli, imm Mimosa Nº, Agadir 80000, Morocco",30.3994633,-9.5879654,+212 6 61 43 83 60,https://aromesdeparis.com/,https://maps.google.com/?cid=14062411367328402105,4.1,1609,2.0,,[],google_places,ChIJZwcAMSO3sw0RuUoG-6G4J8M,"['establishment', 'food', 'point_of_interest', 'restaurant']"
